,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,use_pf,pf_add,add_trees,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split,split_pb_ratio
718,xgboost,abalone_size_4177,20,4177,0,0.3,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.12188,0.0572248,0,0,0,0,0,0,2.21152,0.104661,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
719,xgboost,abalone_size_4177,20,4177,0,0.1,150,6,0,0,0,0,0,0,0,0,0,0,0,0,2.11088,0.0292581,0,0,0,0,0,0,2.19814,0.113994,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
721,xgboost,abalone_size_4177,20,4177,0,0.3,100,6,0,0,0,0,0,0,0,0,0,0,0,0,2.00956,0.0353232,0,0,0,0,0,0,2.16657,0.115037,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
723,xgboost,abalone_size_4177,20,4177,0,0.3,100,6,0,0,0,0,0,0,0,0,0,0,0,0,2.09188,0.0460353,0,0,0,0,0,0,2.19132,0.111437,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
727,xgboost,abalone_size_4177,20,4177,0,0.3,150,5,0,0,0,0,0,0,0,0,0,0,0,0,2.05575,0.070003,0,0,0,0,0,0,2.18784,0.116594,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
730,xgboost,abalone_size_4177,20,4177,0,0.1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
731,xgboost,abalone_size_4177,20,4177,0,0.3,50,2,0,0,0,0,0,0,0,0,0,0,0,0,2.27493,0.0369574,0,0,0,0,0,0,2.30979,0.111543,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
732,xgboost,abalone_size_4177,20,4177,0,0.1,300,5,0,0,0,0,0,0,0,0,0,0,0,0,2.09667,0.0580535,0,0,0,0,0,0,2.19371,0.105977,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
735,xgboost,abalone_size_4177,20,4177,0,0.3,100,5,0,0,0,0,0,0,0,0,0,0,0,0,2.07434,0.0634971,0,0,0,0,0,0,2.19012,0.117139,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
736,xgboost,abalone_size_4177,20,4177,0,0.3,500,6,0,0,0,0,0,0,0,0,0,0,0,0,1.94622,0.0785807,0,0,0,0,0,0,2.1725,0.112026,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
737,xgboost,abalone_size_4177,20,4177,0,0.3,500,6,0,0,0,0,0,0,0,0,0,0,0,0,1.95889,0.0497199,0,0,0,0,0,0,2.17274,0.109338,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
738,xgboost,abalone_size_4177,20,4177,0,0.2,100,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0282,0.0274739,0,0,0,0,0,0,2.16606,0.112621,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
739,xgboost,abalone_size_4177,20,4177,0,0.3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,7.64644,0.0260676,0,0,0,0,0,0,7.64582,0.103545,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
740,xgboost,abalone_size_4177,20,4177,0,0.3,100,5,0,0,0,0,0,0,0,0,0,0,0,0,1.99439,0.0326077,0,0,0,0,0,0,2.17399,0.118226,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
741,xgboost,abalone_size_4177,20,4177,0,0.1,400,5,0,0,0,0,0,0,0,0,0,0,0,0,2.0102,0.0334374,0,0,0,0,0,0,2.16366,0.121512,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
743,xgboost,abalone_size_4177,20,4177,0,0.3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
744,xgboost,abalone_size_4177,20,4177,0,0.3,400,6,0,0,0,0,0,0,0,0,0,0,0,0,2.05567,0.0479071,0,0,0,0,0,0,2.1844,0.119748,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
746,xgboost,abalone_size_4177,20,4177,0,0.3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7.64644,0.0260676,0,0,0,0,0,0,7.64582,0.103545,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
749,xgboost,abalone_size_4177,20,4177,0,0.1,25,5,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
750,xgboost,abalone_size_4177,20,4177,0,0.2,25,6,0,0,0,0,0,0,0,0,0,0,0,0,3.03194,0.0277974,0,0,0,0,0,0,3.02923,0.130598,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
754,xgboost,abalone_size_4177,20,4177,0,0.3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
755,xgboost,abalone_size_4177,20,4177,0,0.2,300,3,0,0,0,0,0,0,0,0,0,0,0,0,2.02553,0.0377198,0,0,0,0,0,0,2.16797,0.125108,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
756,xgboost,abalone_size_4177,20,4177,0,0.2,200,3,0,0,0,0,0,0,0,0,0,0,0,0,2.02835,0.0289967,0,0,0,0,0,0,2.16849,0.121917,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
757,xgboost,abalone_size_4177,20,4177,0,0.3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
758,xgboost,abalone_size_4177,20,4177,0,0.1,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.13522,0.0480531,0,0,0,0,0,0,2.21201,0.108398,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
762,xgboost,abalone_size_4177,20,4177,0,0.2,150,5,0,0,0,0,0,0,0,0,0,0,0,0,2.09327,0.0422135,0,0,0,0,0,0,2.18102,0.114496,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
764,xgboost,abalone_size_4177,20,4177,0,0.1,150,5,0,0,0,0,0,0,0,0,0,0,0,0,2.12371,0.0304138,0,0,0,0,0,0,2.20487,0.114439,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
765,xgboost,abalone_size_4177,20,4177,0,0.1,600,6,0,0,0,0,0,0,0,0,0,0,0,0,2.09541,0.0524005,0,0,0,0,0,0,2.19116,0.10926,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
770,xgboost,abalone_size_4177,20,4177,0,0.3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
773,xgboost,abalone_size_4177,20,4177,0,0.2,400,5,0,0,0,0,0,0,0,0,0,0,0,0,2.08885,0.0680409,0,0,0,0,0,0,2.19041,0.107494,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
776,xgboost,abalone_size_4177,20,4177,0,0.1,600,2,0,0,0,0,0,0,0,0,0,0,0,0,2.05341,0.0316881,0,0,0,0,0,0,2.17418,0.12442,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
778,xgboost,abalone_size_4177,20,4177,0,0.1,100,6,0,0,0,0,0,0,0,0,0,0,0,0,2.28656,0.0422496,0,0,0,0,0,0,2.32453,0.101092,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
780,xgboost,abalone_size_4177,20,4177,0,0.2,500,3,0,0,0,0,0,0,0,0,0,0,0,0,2.01318,0.0414821,0,0,0,0,0,0,2.16489,0.12133,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
781,xgboost,abalone_size_4177,20,4177,0,0.2,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.03308,0.0324585,0,0,0,0,0,0,2.16393,0.122637,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
783,xgboost,abalone_size_4177,20,4177,0,0.1,100,6,0,0,0,0,0,0,0,0,0,0,0,0,2.28214,0.0355015,0,0,0,0,0,0,2.31895,0.107368,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
784,xgboost,abalone_size_4177,20,4177,0,0.1,50,2,0,0,0,0,0,0,0,0,0,0,0,0,3.06519,0.027055,0,0,0,0,0,0,3.0637,0.12773,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
786,xgboost,abalone_size_4177,20,4177,0,0.2,50,6,0,0,0,0,0,0,0,0,0,0,0,0,2.31116,0.0473084,0,0,0,0,0,0,2.34214,0.0973611,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
788,xgboost,abalone_size_4177,20,4177,0,0.3,400,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0237,0.0419992,0,0,0,0,0,0,2.16682,0.120884,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
790,xgboost,abalone_size_4177,20,4177,0,0.2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
791,xgboost,abalone_size_4177,20,4177,0,0.3,200,3,0,0,0,0,0,0,0,0,0,0,0,0,2.00752,0.0401998,0,0,0,0,0,0,2.16428,0.118642,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
792,xgboost,abalone_size_4177,20,4177,0,0.1,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.14364,0.0347012,0,0,0,0,0,0,2.21527,0.121071,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
794,xgboost,abalone_size_4177,20,4177,0,0.3,50,3,0,0,0,0,0,0,0,0,0,0,0,0,2.19032,0.0330688,0,0,0,0,0,0,2.24265,0.114685,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
795,xgboost,abalone_size_4177,20,4177,0,0.3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
798,xgboost,abalone_size_4177,20,4177,0,0.1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
799,xgboost,abalone_size_4177,20,4177,0,0.2,300,6,0,0,0,0,0,0,0,0,0,0,0,0,2.07213,0.05907,0,0,0,0,0,0,2.19143,0.120487,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
801,xgboost,abalone_size_4177,20,4177,0,0.1,150,5,0,0,0,0,0,0,0,0,0,0,0,0,2.12508,0.032908,0,0,0,0,0,0,2.20521,0.115182,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
802,xgboost,abalone_size_4177,20,4177,0,0.3,400,2,0,0,0,0,0,0,0,0,0,0,0,0,2.02689,0.0328347,0,0,0,0,0,0,2.17144,0.126436,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
804,xgboost,abalone_size_4177,20,4177,0,0.2,300,5,0,0,0,0,0,0,0,0,0,0,0,0,1.97376,0.0535698,0,0,0,0,0,0,2.16525,0.11637,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
805,xgboost,abalone_size_4177,20,4177,0,0.1,200,5,0,0,0,0,0,0,0,0,0,0,0,0,2.10639,0.0484501,0,0,0,0,0,0,2.19469,0.106081,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
806,xgboost,abalone_size_4177,20,4177,0,0.1,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.18458,0.0324761,0,0,0,0,0,0,2.24194,0.113841,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
807,xgboost,abalone_size_4177,20,4177,0,0.3,600,3,0,0,0,0,0,0,0,0,0,0,0,0,2.10106,0.0487702,0,0,0,0,0,0,2.19591,0.119863,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
809,xgboost,abalone_size_4177,20,4177,0,0.1,300,5,0,0,0,0,0,0,0,0,0,0,0,0,2.00901,0.0305973,0,0,0,0,0,0,2.16163,0.119302,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
810,xgboost,abalone_size_4177,20,4177,0,0.2,200,3,0,0,0,0,0,0,0,0,0,0,0,0,2.11086,0.0419864,0,0,0,0,0,0,2.19568,0.128094,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
816,xgboost,abalone_size_4177,20,4177,0,0.1,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.16116,0.0316979,0,0,0,0,0,0,2.22307,0.11784,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
817,xgboost,abalone_size_4177,20,4177,0,0.3,200,6,0,0,0,0,0,0,0,0,0,0,0,0,2.05411,0.0759554,0,0,0,0,0,0,2.18826,0.114241,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
818,xgboost,abalone_size_4177,20,4177,0,0.3,200,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0488,0.0266239,0,0,0,0,0,0,2.17688,0.124582,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
819,xgboost,abalone_size_4177,20,4177,0,0.3,25,3,0,0,0,0,0,0,0,0,0,0,0,0,2.58993,0.0447137,0,0,0,0,0,0,2.58896,0.104917,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
823,xgboost,abalone_size_4177,20,4177,0,0.2,200,6,0,0,0,0,0,0,0,0,0,0,0,0,1.9989,0.03958,0,0,0,0,0,0,2.16305,0.114129,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
824,xgboost,abalone_size_4177,20,4177,0,0.1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,9.49752,0.0244303,0,0,0,0,0,0,9.49709,0.0972284,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
831,xgboost,abalone_size_4177,20,4177,0,0.2,600,2,0,0,0,0,0,0,0,0,0,0,0,0,2.13432,0.0445607,0,0,0,0,0,0,2.20279,0.117427,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
832,xgboost,abalone_size_4177,20,4177,0,0.3,300,5,0,0,0,0,0,0,0,0,0,0,0,0,2.05445,0.0778749,0,0,0,0,0,0,2.19132,0.115145,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
833,xgboost,abalone_size_4177,20,4177,0,0.1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
834,xgboost,abalone_size_4177,20,4177,0,0.2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
836,xgboost,abalone_size_4177,20,4177,0,0.3,25,6,0,0,0,0,0,0,0,0,0,0,0,0,2.58411,0.0422583,0,0,0,0,0,0,2.59085,0.105507,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
837,xgboost,abalone_size_4177,20,4177,0,0.2,100,3,0,0,0,0,0,0,0,0,0,0,0,0,2.13109,0.0337041,0,0,0,0,0,0,2.20418,0.120282,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
838,xgboost,abalone_size_4177,20,4177,0,0.2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
839,xgboost,abalone_size_4177,20,4177,0,0.2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
840,xgboost,abalone_size_4177,20,4177,0,0.2,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.12569,0.0482594,0,0,0,0,0,0,2.20295,0.116722,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
841,xgboost,abalone_size_4177,20,4177,0,0.2,200,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0649,0.0266832,0,0,0,0,0,0,2.17571,0.124285,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
843,xgboost,abalone_size_4177,20,4177,0,0.2,600,3,0,0,0,0,0,0,0,0,0,0,0,0,2.0193,0.0374573,0,0,0,0,0,0,2.1666,0.121844,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
846,xgboost,abalone_size_4177,20,4177,0,0.1,200,6,0,0,0,0,0,0,0,0,0,0,0,0,2.09254,0.0415067,0,0,0,0,0,0,2.19025,0.109184,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
847,xgboost,abalone_size_4177,20,4177,0,0.1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
848,xgboost,abalone_size_4177,20,4177,0,0.2,400,2,0,0,0,0,0,0,0,0,0,0,0,0,2.13613,0.0494594,0,0,0,0,0,0,2.20948,0.113302,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
849,xgboost,abalone_size_4177,20,4177,0,0.2,200,5,0,0,0,0,0,0,0,0,0,0,0,0,1.99616,0.0392611,0,0,0,0,0,0,2.15949,0.116868,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
850,xgboost,abalone_size_4177,20,4177,0,0.3,600,5,0,0,0,0,0,0,0,0,0,0,0,0,1.94428,0.0759456,0,0,0,0,0,0,2.17619,0.118989,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
851,xgboost,abalone_size_4177,20,4177,0,0.3,600,2,0,0,0,0,0,0,0,0,0,0,0,0,2.02059,0.031233,0,0,0,0,0,0,2.16672,0.124686,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
853,xgboost,abalone_size_4177,20,4177,0,0.2,300,6,0,0,0,0,0,0,0,0,0,0,0,0,2.08141,0.0441421,0,0,0,0,0,0,2.18445,0.112646,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
854,xgboost,abalone_size_4177,20,4177,0,0.1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
855,xgboost,abalone_size_4177,20,4177,0,0.1,100,5,0,0,0,0,0,0,0,0,0,0,0,0,2.30263,0.0515146,0,0,0,0,0,0,2.33705,0.0958553,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
859,xgboost,abalone_size_4177,20,4177,0,0.1,25,6,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
861,xgboost,abalone_size_4177,20,4177,0,0.3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
864,xgboost,abalone_size_4177,20,4177,0,0.2,25,2,0,0,0,0,0,0,0,0,0,0,0,0,3.05299,0.0288216,0,0,0,0,0,0,3.05089,0.124693,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
865,xgboost,abalone_size_4177,20,4177,0,0.2,150,2,0,0,0,0,0,0,0,0,0,0,0,0,2.08452,0.0277013,0,0,0,0,0,0,2.17954,0.123062,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
867,xgboost,abalone_size_4177,20,4177,0,0.1,200,5,0,0,0,0,0,0,0,0,0,0,0,0,2.1038,0.0422376,0,0,0,0,0,0,2.19316,0.110066,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
868,xgboost,abalone_size_4177,20,4177,0,0.2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
871,xgboost,abalone_size_4177,20,4177,0,0.3,200,2,0,0,0,0,0,0,0,0,0,0,0,0,2.127,0.0519985,0,0,0,0,0,0,2.20712,0.1052,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
873,xgboost,abalone_size_4177,20,4177,0,0.1,100,5,0,0,0,0,0,0,0,0,0,0,0,0,2.29039,0.0336564,0,0,0,0,0,0,2.32811,0.109177,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
874,xgboost,abalone_size_4177,20,4177,0,0.1,600,6,0,0,0,0,0,0,0,0,0,0,0,0,1.99991,0.0481175,0,0,0,0,0,0,2.16477,0.117531,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
878,xgboost,abalone_size_4177,20,4177,0,0.3,100,3,0,0,0,0,0,0,0,0,0,0,0,0,2.05622,0.0245165,0,0,0,0,0,0,2.17041,0.122623,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
