,method,dataset,runs,nb_samples,learning_streams,learning_rate,nb_trees,max_depth,use_dp,real_eps,alpha,rho,sigma,privacy_budget,train_auc_mean,train_auc_std,train_accuracy_mean,train_accuracy_std,train_untuned_accuracy_mean,train_untuned_accuracy_std,train_rmse_mean,train_rmse_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_untuned_accuracy_mean,test_untuned_accuracy_std,test_rmse_mean,test_rmse_std,r1,glc,gdf,bal_p,l2_thr,hess_l2_thr,Q,use_pf,pf_add,add_trees,pf_l2_thr,pf_hess_l2_thr,pf_Q_factor,lambda,feature_val_u_border,init_ratio,init_thr,newton,cyclical_fi,refine_splits,rs_rounds,rs_subsample,ignore_split_constraints,random_splits_from_candidates,lambda_reg_mode,cut_off_leaf_denom,reg_delta,min_samples_split,split_pb_ratio
880,xgboost,abalone_size_4177,20,4177,0,0.2,100,6,0,0,0,0,0,0,0,0,0,0,0,0,2.05134,0.0332943,0,0,0,0,0,0,2.16962,0.119664,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
882,xgboost,abalone_size_4177,20,4177,0,0.3,300,6,0,0,0,0,0,0,0,0,0,0,0,0,1.92913,0.064573,0,0,0,0,0,0,2.17363,0.107437,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
883,xgboost,abalone_size_4177,20,4177,0,0.2,400,5,0,0,0,0,0,0,0,0,0,0,0,0,2.0989,0.0502406,0,0,0,0,0,0,2.19101,0.111996,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
885,xgboost,abalone_size_4177,20,4177,0,0.3,400,2,0,0,0,0,0,0,0,0,0,0,0,0,2.12602,0.0542781,0,0,0,0,0,0,2.20381,0.109984,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
886,xgboost,abalone_size_4177,20,4177,0,0.1,200,2,0,0,0,0,0,0,0,0,0,0,0,0,2.16932,0.0317036,0,0,0,0,0,0,2.22777,0.120847,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
889,xgboost,abalone_size_4177,20,4177,0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9.49752,0.0244303,0,0,0,0,0,0,9.49709,0.0972284,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
891,xgboost,abalone_size_4177,20,4177,0,0.3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
892,xgboost,abalone_size_4177,20,4177,0,0.3,400,5,0,0,0,0,0,0,0,0,0,0,0,0,1.96518,0.0519645,0,0,0,0,0,0,2.17602,0.111991,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
893,xgboost,abalone_size_4177,20,4177,0,0.1,200,5,0,0,0,0,0,0,0,0,0,0,0,0,2.06648,0.0303729,0,0,0,0,0,0,2.17745,0.1178,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
898,xgboost,abalone_size_4177,20,4177,0,0.3,300,3,0,0,0,0,0,0,0,0,0,0,0,0,2.09924,0.0484293,0,0,0,0,0,0,2.18957,0.113457,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
899,xgboost,abalone_size_4177,20,4177,0,0.2,150,6,0,0,0,0,0,0,0,0,0,0,0,0,2.04604,0.0527346,0,0,0,0,0,0,2.17811,0.115798,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
900,xgboost,abalone_size_4177,20,4177,0,0.3,600,5,0,0,0,0,0,0,0,0,0,0,0,0,2.09144,0.0573156,0,0,0,0,0,0,2.19627,0.116668,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
904,xgboost,abalone_size_4177,20,4177,0,0.3,25,6,0,0,0,0,0,0,0,0,0,0,0,0,2.56037,0.0431839,0,0,0,0,0,0,2.56934,0.112138,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
908,xgboost,abalone_size_4177,20,4177,0,0.3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
909,xgboost,abalone_size_4177,20,4177,0,0.1,600,5,0,0,0,0,0,0,0,0,0,0,0,0,2.01021,0.0379405,0,0,0,0,0,0,2.16608,0.119017,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
910,xgboost,abalone_size_4177,20,4177,0,0.1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,2.4495,0.032022,0,0,0,0,0,0,2.47399,0.106113,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
912,xgboost,abalone_size_4177,20,4177,0,0.1,25,5,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
913,xgboost,abalone_size_4177,20,4177,0,0.1,200,2,0,0,0,0,0,0,0,0,0,0,0,0,2.18707,0.0339676,0,0,0,0,0,0,2.24354,0.119047,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
918,xgboost,abalone_size_4177,20,4177,0,0.3,300,2,0,0,0,0,0,0,0,0,0,0,0,0,2.04332,0.0295194,0,0,0,0,0,0,2.17162,0.126948,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
923,xgboost,abalone_size_4177,20,4177,0,0.3,400,2,0,0,0,0,0,0,0,0,0,0,0,0,2.11975,0.0452402,0,0,0,0,0,0,2.20497,0.11659,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
924,xgboost,abalone_size_4177,20,4177,0,0.3,100,6,0,0,0,0,0,0,0,0,0,0,0,0,1.98565,0.0354612,0,0,0,0,0,0,2.16814,0.115915,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
925,xgboost,abalone_size_4177,20,4177,0,0.1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,9.49752,0.0244303,0,0,0,0,0,0,9.49709,0.0972284,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
926,xgboost,abalone_size_4177,20,4177,0,0.1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,2.44829,0.0320845,0,0,0,0,0,0,2.47085,0.104596,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
928,xgboost,abalone_size_4177,20,4177,0,0.2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,2.1797,0.030175,0,0,0,0,0,0,2.23682,0.116933,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
931,xgboost,abalone_size_4177,20,4177,0,0.2,25,3,0,0,0,0,0,0,0,0,0,0,0,0,3.03591,0.0303141,0,0,0,0,0,0,3.03327,0.129362,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
932,xgboost,abalone_size_4177,20,4177,0,0.3,150,5,0,0,0,0,0,0,0,0,0,0,0,0,1.9877,0.0428952,0,0,0,0,0,0,2.16494,0.113275,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
934,xgboost,abalone_size_4177,20,4177,0,0.3,400,3,0,0,0,0,0,0,0,0,0,0,0,0,2.00382,0.0529374,0,0,0,0,0,0,2.17083,0.11792,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
937,xgboost,abalone_size_4177,20,4177,0,0.3,50,3,0,0,0,0,0,0,0,0,0,0,0,0,2.17236,0.030166,0,0,0,0,0,0,2.23342,0.115254,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
940,xgboost,abalone_size_4177,20,4177,0,0.3,600,6,0,0,0,0,0,0,0,0,0,0,0,0,2.07866,0.0426281,0,0,0,0,0,0,2.18775,0.120133,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
943,xgboost,abalone_size_4177,20,4177,0,0.2,200,5,0,0,0,0,0,0,0,0,0,0,0,0,2.09436,0.0535003,0,0,0,0,0,0,2.18615,0.112526,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
946,xgboost,abalone_size_4177,20,4177,0,0.2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
947,xgboost,abalone_size_4177,20,4177,0,0.1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
948,xgboost,abalone_size_4177,20,4177,0,0.2,150,6,0,0,0,0,0,0,0,0,0,0,0,0,1.98253,0.0356368,0,0,0,0,0,0,2.16308,0.112738,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
951,xgboost,abalone_size_4177,20,4177,0,0.2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
952,xgboost,abalone_size_4177,20,4177,0,0.3,25,5,0,0,0,0,0,0,0,0,0,0,0,0,2.58192,0.0459713,0,0,0,0,0,0,2.58588,0.107541,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
953,xgboost,abalone_size_4177,20,4177,0,0.1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,2.44514,0.0359198,0,0,0,0,0,0,2.46699,0.105272,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
955,xgboost,abalone_size_4177,20,4177,0,0.3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,5.08584,0.0295832,0,0,0,0,0,0,5.08463,0.116817,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
956,xgboost,abalone_size_4177,20,4177,0,0.1,500,3,0,0,0,0,0,0,0,0,0,0,0,0,2.03168,0.0360777,0,0,0,0,0,0,2.16539,0.121144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
958,xgboost,abalone_size_4177,20,4177,0,0.3,600,5,0,0,0,0,0,0,0,0,0,0,0,0,2.0596,0.084819,0,0,0,0,0,0,2.1893,0.112576,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
960,xgboost,abalone_size_4177,20,4177,0,0.2,300,3,0,0,0,0,0,0,0,0,0,0,0,0,2.01755,0.0275728,0,0,0,0,0,0,2.16284,0.119768,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
961,xgboost,abalone_size_4177,20,4177,0,0.3,300,5,0,0,0,0,0,0,0,0,0,0,0,0,2.07819,0.0669796,0,0,0,0,0,0,2.19012,0.112914,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
966,xgboost,abalone_size_4177,20,4177,0,0.2,400,6,0,0,0,0,0,0,0,0,0,0,0,0,1.96247,0.0721687,0,0,0,0,0,0,2.172,0.114698,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
967,xgboost,abalone_size_4177,20,4177,0,0.3,150,2,0,0,0,0,0,0,0,0,0,0,0,0,2.05646,0.0253782,0,0,0,0,0,0,2.1751,0.126613,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
968,xgboost,abalone_size_4177,20,4177,0,0.1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,9.49752,0.0244303,0,0,0,0,0,0,9.49709,0.0972284,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
969,xgboost,abalone_size_4177,20,4177,0,0.2,500,6,0,0,0,0,0,0,0,0,0,0,0,0,1.93675,0.0674084,0,0,0,0,0,0,2.17329,0.111971,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
971,xgboost,abalone_size_4177,20,4177,0,0.2,25,2,0,0,0,0,0,0,0,0,0,0,0,0,3.05308,0.0288323,0,0,0,0,0,0,3.05116,0.124994,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
972,xgboost,abalone_size_4177,20,4177,0,0.2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
975,xgboost,abalone_size_4177,20,4177,0,0.1,50,2,0,0,0,0,0,0,0,0,0,0,0,0,3.06295,0.0260399,0,0,0,0,0,0,3.06134,0.128427,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
976,xgboost,abalone_size_4177,20,4177,0,0.3,600,3,0,0,0,0,0,0,0,0,0,0,0,0,2.01513,0.0337382,0,0,0,0,0,0,2.16648,0.117078,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
977,xgboost,abalone_size_4177,20,4177,0,0.1,25,6,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
981,xgboost,abalone_size_4177,20,4177,0,0.1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
983,xgboost,abalone_size_4177,20,4177,0,0.3,150,6,0,0,0,0,0,0,0,0,0,0,0,0,2.04538,0.0820977,0,0,0,0,0,0,2.18032,0.111675,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
989,xgboost,abalone_size_4177,20,4177,0,0.3,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.02402,0.0284238,0,0,0,0,0,0,2.16216,0.119307,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
990,xgboost,abalone_size_4177,20,4177,0,0.3,400,5,0,0,0,0,0,0,0,0,0,0,0,0,2.05738,0.088087,0,0,0,0,0,0,2.19131,0.114225,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
995,xgboost,abalone_size_4177,20,4177,0,0.2,500,5,0,0,0,0,0,0,0,0,0,0,0,0,1.98506,0.0579491,0,0,0,0,0,0,2.16478,0.118742,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
997,xgboost,abalone_size_4177,20,4177,0,0.3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7.64644,0.0260676,0,0,0,0,0,0,7.64582,0.103545,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
998,xgboost,abalone_size_4177,20,4177,0,0.3,150,6,0,0,0,0,0,0,0,0,0,0,0,0,1.95962,0.0430122,0,0,0,0,0,0,2.16714,0.105279,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
999,xgboost,abalone_size_4177,20,4177,0,0.3,200,5,0,0,0,0,0,0,0,0,0,0,0,0,1.93804,0.0591787,0,0,0,0,0,0,2.1658,0.109797,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1000,xgboost,abalone_size_4177,20,4177,0,0.1,150,6,0,0,0,0,0,0,0,0,0,0,0,0,2.07757,0.0292727,0,0,0,0,0,0,2.18026,0.115571,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1001,xgboost,abalone_size_4177,20,4177,0,0.3,300,3,0,0,0,0,0,0,0,0,0,0,0,0,2.02402,0.0319478,0,0,0,0,0,0,2.16594,0.12136,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1002,xgboost,abalone_size_4177,20,4177,0,0.1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1003,xgboost,abalone_size_4177,20,4177,0,0.1,150,6,0,0,0,0,0,0,0,0,0,0,0,0,2.10483,0.0312643,0,0,0,0,0,0,2.19473,0.113323,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1004,xgboost,abalone_size_4177,20,4177,0,0.2,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.12713,0.0499144,0,0,0,0,0,0,2.20058,0.116855,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1005,xgboost,abalone_size_4177,20,4177,0,0.3,100,3,0,0,0,0,0,0,0,0,0,0,0,0,2.03929,0.0303635,0,0,0,0,0,0,2.16996,0.117452,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1008,xgboost,abalone_size_4177,20,4177,0,0.3,50,3,0,0,0,0,0,0,0,0,0,0,0,0,2.18913,0.0345421,0,0,0,0,0,0,2.2402,0.113557,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1010,xgboost,abalone_size_4177,20,4177,0,0.2,200,6,0,0,0,0,0,0,0,0,0,0,0,0,1.97117,0.0447748,0,0,0,0,0,0,2.16555,0.112352,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1015,xgboost,abalone_size_4177,20,4177,0,0.1,500,2,0,0,0,0,0,0,0,0,0,0,0,0,2.05438,0.0254026,0,0,0,0,0,0,2.17205,0.123531,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1016,xgboost,abalone_size_4177,20,4177,0,0.1,500,5,0,0,0,0,0,0,0,0,0,0,0,0,2.08774,0.052309,0,0,0,0,0,0,2.18823,0.116281,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1018,xgboost,abalone_size_4177,20,4177,0,0.1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1019,xgboost,abalone_size_4177,20,4177,0,0.3,600,5,0,0,0,0,0,0,0,0,0,0,0,0,1.95584,0.0576893,0,0,0,0,0,0,2.1694,0.111922,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1020,xgboost,abalone_size_4177,20,4177,0,0.1,100,3,0,0,0,0,0,0,0,0,0,0,0,0,2.36152,0.0315272,0,0,0,0,0,0,2.38706,0.107572,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1021,xgboost,abalone_size_4177,20,4177,0,0.2,100,6,0,0,0,0,0,0,0,0,0,0,0,0,2.07727,0.0447535,0,0,0,0,0,0,2.18086,0.113166,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1024,xgboost,abalone_size_4177,20,4177,0,0.1,300,6,0,0,0,0,0,0,0,0,0,0,0,0,2.09327,0.050837,0,0,0,0,0,0,2.18935,0.106458,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1025,xgboost,abalone_size_4177,20,4177,0,0.3,400,6,0,0,0,0,0,0,0,0,0,0,0,0,1.9551,0.0698163,0,0,0,0,0,0,2.16566,0.107567,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1027,xgboost,abalone_size_4177,20,4177,0,0.2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,8.56362,0.0251841,0,0,0,0,0,0,8.5631,0.100144,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1029,xgboost,abalone_size_4177,20,4177,0,0.1,500,5,0,0,0,0,0,0,0,0,0,0,0,0,2.10314,0.046885,0,0,0,0,0,0,2.1941,0.107375,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1030,xgboost,abalone_size_4177,20,4177,0,0.3,25,6,0,0,0,0,0,0,0,0,0,0,0,0,2.58145,0.0486372,0,0,0,0,0,0,2.5892,0.107478,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1031,xgboost,abalone_size_4177,20,4177,0,0.2,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.03583,0.0243902,0,0,0,0,0,0,2.16786,0.122966,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1032,xgboost,abalone_size_4177,20,4177,0,0.3,600,6,0,0,0,0,0,0,0,0,0,0,0,0,1.93068,0.069194,0,0,0,0,0,0,2.1715,0.11359,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1034,xgboost,abalone_size_4177,20,4177,0,0.2,400,2,0,0,0,0,0,0,0,0,0,0,0,0,2.03516,0.035128,0,0,0,0,0,0,2.17184,0.127892,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1035,xgboost,abalone_size_4177,20,4177,0,0.2,10,6,0,0,0,0,0,0,0,0,0,0,0,0,6.75283,0.0271003,0,0,0,0,0,0,6.75206,0.107492,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1037,xgboost,abalone_size_4177,20,4177,0,0.3,500,3,0,0,0,0,0,0,0,0,0,0,0,0,2.11059,0.0572806,0,0,0,0,0,0,2.1989,0.111398,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1038,xgboost,abalone_size_4177,20,4177,0,0.1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,5.89349,0.0282874,0,0,0,0,0,0,5.89253,0.111986,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1039,xgboost,abalone_size_4177,20,4177,0,0.2,150,3,0,0,0,0,0,0,0,0,0,0,0,0,2.11573,0.0509739,0,0,0,0,0,0,2.19606,0.112931,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1040,xgboost,abalone_size_4177,20,4177,0,0.1,300,2,0,0,0,0,0,0,0,0,0,0,0,0,2.13858,0.0442281,0,0,0,0,0,0,2.21347,0.111423,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1042,xgboost,abalone_size_4177,20,4177,0,0.3,500,5,0,0,0,0,0,0,0,0,0,0,0,0,1.9681,0.045374,0,0,0,0,0,0,2.16791,0.113786,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1045,xgboost,abalone_size_4177,20,4177,0,0.1,200,3,0,0,0,0,0,0,0,0,0,0,0,0,2.09801,0.0286913,0,0,0,0,0,0,2.18879,0.121474,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
1048,xgboost,abalone_size_4177,20,4177,0,0.2,600,3,0,0,0,0,0,0,0,0,0,0,0,0,2.01658,0.0500336,0,0,0,0,0,0,2.16422,0.124199,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,15,0,0,0,0,0,0,-1,1,0,0,1,1,2,0,0
1051,xgboost,abalone_size_4177,20,4177,0,0.2,600,2,0,0,0,0,0,0,0,0,0,0,0,0,2.13611,0.0457996,0,0,0,0,0,0,2.20942,0.113005,-1,0,0,0,0,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,0,0,0,1,2,0,0
